fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,fg2,fga2,fg2_pct,result
37,87,0.425,10,38,0.263,12,18,0.667,10,26,36,26,4,5,14,19,27,49,0.551020408,0
45,87,0.517,15,45,0.333,11,15,0.733,4,39,43,32,9,4,20,18,30,42,0.714285714,1
40,97,0.412,12,42,0.286,17,21,0.81,11,33,44,28,9,5,17,20,28,55,0.509090909,0
28,87,0.322,11,38,0.289,20,26,0.769,16,30,46,18,5,4,11,24,17,49,0.346938776,0
38,81,0.469,8,27,0.296,19,23,0.826,9,34,43,22,7,6,8,25,30,54,0.555555556,1
40,88,0.455,11,28,0.393,21,23,0.913,12,39,51,24,8,6,15,18,29,60,0.483333333,1
34,88,0.386,13,43,0.302,13,18,0.722,9,33,42,20,9,7,12,20,21,45,0.466666667,0
47,91,0.516,8,32,0.25,10,16,0.625,8,44,52,30,8,1,15,19,39,59,0.661016949,1
34,89,0.382,7,31,0.226,10,13,0.769,10,31,41,19,8,6,15,16,27,58,0.465517241,0
38,79,0.481,16,38,0.421,26,30,0.867,9,25,34,26,6,6,16,27,22,41,0.536585366,0
41,77,0.532,14,30,0.467,28,30,0.933,9,28,37,30,6,5,16,27,27,47,0.574468085,1
37,78,0.474,11,31,0.355,14,18,0.778,7,37,44,20,4,4,20,21,26,47,0.553191489,0
38,85,0.447,14,41,0.341,21,25,0.84,7,33,40,26,12,4,10,19,24,44,0.545454545,1
44,101,0.436,13,43,0.302,13,16,0.813,13,37,50,25,7,4,17,19,31,58,0.534482759,0
48,96,0.5,13,37,0.351,17,24,0.708,13,40,53,33,8,7,14,23,35,59,0.593220339,1
46,95,0.484,8,20,0.4,14,24,0.583,12,34,46,24,7,3,9,13,38,75,0.506666667,1
42,92,0.457,15,34,0.441,10,13,0.769,10,37,47,22,6,5,15,24,27,58,0.465517241,0
42,83,0.506,13,31,0.419,20,26,0.769,11,33,44,24,2,0,11,20,29,52,0.557692308,1
40,80,0.5,16,44,0.364,12,17,0.706,4,27,31,23,5,5,9,20,24,36,0.666666667,0
44,87,0.506,12,29,0.414,12,15,0.8,7,25,32,31,3,3,6,19,32,58,0.551724138,0
44,90,0.489,9,26,0.346,17,19,0.895,17,33,50,27,6,6,11,15,35,64,0.546875,1
40,87,0.46,9,31,0.29,16,24,0.667,12,23,35,27,9,3,12,18,31,56,0.553571429,0
46,84,0.548,12,27,0.444,16,17,0.941,9,35,44,30,5,5,16,21,34,57,0.596491228,1
37,77,0.481,7,26,0.269,11,16,0.688,5,32,37,16,7,3,17,26,30,51,0.588235294,0
32,78,0.41,12,34,0.353,32,38,0.842,12,35,47,16,6,3,10,18,20,44,0.454545455,1
36,82,0.439,10,30,0.333,14,19,0.737,8,33,41,21,4,3,11,15,26,52,0.5,0
47,91,0.516,23,40,0.575,16,17,0.941,9,42,51,35,9,2,6,17,24,51,0.470588235,1
40,79,0.506,13,32,0.406,16,21,0.762,6,37,43,24,5,5,15,22,27,47,0.574468085,1
33,86,0.384,9,35,0.257,23,30,0.767,12,31,43,24,10,4,10,18,24,51,0.470588235,0
40,91,0.44,12,35,0.343,11,20,0.55,16,34,50,25,7,8,15,25,28,56,0.5,1
26,77,0.338,12,39,0.308,32,35,0.914,9,32,41,19,8,8,13,23,14,38,0.368421053,0
40,87,0.46,9,35,0.257,18,25,0.72,11,26,37,28,6,4,9,13,31,52,0.596153846,1
36,83,0.434,10,27,0.37,20,22,0.909,14,37,51,17,4,5,16,21,26,56,0.464285714,0
38,100,0.38,12,38,0.316,6,8,0.75,21,33,54,24,8,4,15,21,26,62,0.419354839,0
34,83,0.41,11,37,0.297,22,27,0.815,15,39,54,19,6,5,15,12,23,46,0.5,1
39,85,0.459,13,39,0.333,24,35,0.686,8,31,39,19,13,2,13,25,26,46,0.565217391,1
39,90,0.433,12,37,0.324,20,23,0.87,10,33,43,20,4,3,20,26,27,53,0.509433962,0
44,84,0.524,15,39,0.385,22,29,0.759,9,42,51,26,8,5,9,16,29,45,0.644444444,1
42,95,0.442,11,43,0.256,7,8,0.875,6,33,39,32,5,2,9,22,31,52,0.596153846,0
51,87,0.586,11,27,0.407,22,30,0.733,11,40,51,30,4,7,15,26,40,60,0.666666667,1
38,82,0.463,9,25,0.36,23,34,0.676,5,27,32,25,6,2,11,20,29,57,0.50877193,0
32,82,0.39,13,42,0.31,22,29,0.759,7,40,47,20,6,3,15,17,19,40,0.475,0
45,91,0.495,16,43,0.372,13,20,0.65,6,41,47,30,8,9,16,21,29,48,0.604166667,1
41,76,0.539,16,40,0.4,20,24,0.833,4,43,47,22,6,3,23,20,25,36,0.694444444,1
41,91,0.451,12,38,0.316,18,24,0.75,7,30,37,26,16,2,12,24,29,53,0.547169811,0
39,88,0.443,16,38,0.421,20,24,0.833,9,33,42,21,8,4,13,28,23,50,0.46,0
38,86,0.442,15,36,0.417,30,32,0.938,10,36,46,25,7,8,13,18,23,50,0.46,1
36,87,0.414,9,30,0.3,11,18,0.611,8,33,41,23,10,4,12,15,27,57,0.473684211,0
38,80,0.475,10,32,0.313,18,20,0.9,5,42,47,22,6,4,14,18,28,48,0.583333333,1
41,83,0.494,12,30,0.4,13,18,0.722,8,27,35,27,11,4,14,22,29,53,0.547169811,0
42,81,0.519,11,32,0.344,19,21,0.905,8,32,40,26,7,3,16,14,31,49,0.632653061,1
36,83,0.434,11,35,0.314,19,24,0.792,5,37,42,20,10,2,13,23,25,48,0.520833333,0
35,88,0.398,12,37,0.324,22,28,0.786,11,36,47,28,10,7,11,19,23,51,0.450980392,1
50,97,0.515,13,33,0.394,20,23,0.87,15,26,41,30,8,4,12,23,37,64,0.578125,0
45,82,0.549,18,36,0.5,31,36,0.861,8,29,37,32,7,7,13,18,27,46,0.586956522,1
31,83,0.373,12,46,0.261,21,24,0.875,8,36,44,21,6,6,16,21,19,37,0.513513514,0
38,86,0.442,11,37,0.297,14,23,0.609,10,35,45,15,7,5,13,19,27,49,0.551020408,1
40,92,0.435,13,31,0.419,13,15,0.867,9,34,43,24,10,7,18,15,27,61,0.442622951,0
47,92,0.511,10,25,0.4,15,20,0.75,10,38,48,29,14,7,18,13,37,67,0.552238806,1
37,90,0.411,13,36,0.361,12,17,0.706,15,30,45,24,9,5,12,21,24,54,0.444444444,0
38,83,0.458,9,24,0.375,19,22,0.864,13,36,49,20,11,8,12,18,29,59,0.491525424,1
36,86,0.419,14,39,0.359,11,17,0.647,6,33,39,23,6,2,7,14,22,47,0.468085106,1
32,80,0.4,12,34,0.353,11,21,0.524,14,39,53,22,7,4,15,19,20,46,0.434782609,0
37,90,0.411,7,34,0.206,17,18,0.944,11,44,55,20,9,8,17,17,30,56,0.535714286,1
34,90,0.378,8,32,0.25,12,20,0.6,10,40,50,21,9,7,16,15,26,58,0.448275862,0
49,95,0.516,9,32,0.281,14,20,0.7,12,33,45,29,9,5,5,18,40,63,0.634920635,1
41,92,0.446,9,30,0.3,16,22,0.727,13,34,47,21,3,2,12,16,32,62,0.516129032,0
35,86,0.407,7,26,0.269,21,25,0.84,10,32,42,19,9,3,12,26,28,60,0.466666667,0
42,87,0.483,9,30,0.3,24,32,0.75,9,40,49,25,7,6,12,18,33,57,0.578947368,1
30,85,0.353,9,34,0.265,17,24,0.708,11,39,50,18,4,5,16,23,21,51,0.411764706,0
34,83,0.41,14,42,0.333,20,27,0.741,13,41,54,26,12,3,13,25,20,41,0.487804878,1
35,81,0.432,13,41,0.317,29,38,0.763,8,30,38,21,10,6,13,25,22,40,0.55,1
37,80,0.463,12,38,0.316,24,33,0.727,11,33,44,21,6,7,18,30,25,42,0.595238095,0
42,97,0.433,17,46,0.37,21,29,0.724,16,29,45,21,10,3,13,24,25,51,0.490196078,0
45,86,0.523,15,38,0.395,29,33,0.879,8,31,39,34,7,9,12,23,30,48,0.625,1
42,86,0.488,16,39,0.41,11,15,0.733,11,36,47,27,6,6,17,17,26,47,0.553191489,1
39,90,0.433,14,46,0.304,10,13,0.769,8,30,38,27,8,3,14,20,25,44,0.568181818,0
40,77,0.519,9,27,0.333,15,22,0.682,9,29,38,27,7,4,15,15,31,50,0.62,0
47,86,0.547,10,22,0.455,13,18,0.722,7,30,37,25,7,4,10,18,37,64,0.578125,1
35,91,0.385,8,32,0.25,20,25,0.8,16,28,44,17,11,1,12,21,27,59,0.457627119,0
37,76,0.487,9,33,0.273,19,20,0.95,10,35,45,23,5,0,18,20,28,43,0.651162791,1
52,97,0.536,15,39,0.385,9,12,0.75,12,35,47,35,6,3,14,24,37,58,0.637931034,0
48,98,0.49,13,38,0.342,21,25,0.84,13,31,44,32,9,3,12,15,35,60,0.583333333,1
44,90,0.489,11,30,0.367,12,15,0.8,14,34,48,28,6,8,13,22,33,60,0.55,1
40,90,0.444,11,34,0.324,13,18,0.722,12,28,40,23,4,7,11,18,29,56,0.517857143,0
33,81,0.407,14,46,0.304,12,16,0.75,10,33,43,19,7,6,18,22,19,35,0.542857143,0
37,80,0.463,12,35,0.343,18,25,0.72,9,34,43,24,12,6,16,15,25,45,0.555555556,1
44,106,0.415,9,40,0.225,17,25,0.68,16,31,47,26,10,8,10,20,35,66,0.53030303,0
46,97,0.474,13,37,0.351,21,22,0.955,13,43,56,29,7,6,15,21,33,60,0.55,1
40,90,0.444,18,35,0.514,12,16,0.75,9,34,43,26,4,4,11,19,22,55,0.4,0
45,83,0.542,10,28,0.357,23,27,0.852,6,38,44,21,7,8,10,15,35,55,0.636363636,1
46,91,0.505,15,36,0.417,26,30,0.867,13,28,41,27,3,6,9,26,31,55,0.563636364,1
44,84,0.524,12,27,0.444,31,44,0.705,8,27,35,22,4,8,7,17,32,57,0.561403509,0
38,98,0.388,8,31,0.258,12,15,0.8,14,32,46,20,5,2,15,14,30,67,0.447761194,0
47,96,0.49,15,40,0.375,9,14,0.643,11,39,50,32,9,13,9,17,32,56,0.571428571,1
41,96,0.427,22,45,0.489,12,17,0.706,12,32,44,24,4,3,9,18,19,51,0.37254902,1
42,89,0.472,10,38,0.263,17,20,0.85,11,38,49,26,7,5,9,16,32,51,0.62745098,0
47,89,0.528,8,25,0.32,17,20,0.85,7,29,36,23,5,4,15,25,39,64,0.609375,1
41,86,0.477,10,29,0.345,26,32,0.813,13,27,40,23,6,8,13,19,31,57,0.543859649,0
39,86,0.453,8,36,0.222,23,25,0.92,5,35,40,25,13,1,7,21,31,50,0.62,1
37,85,0.435,11,37,0.297,16,20,0.8,10,40,50,19,1,3,19,22,26,48,0.541666667,0
41,95,0.432,15,35,0.429,24,34,0.706,13,35,48,23,12,3,18,23,26,60,0.433333333,1
42,94,0.447,9,42,0.214,24,29,0.828,15,38,53,28,11,6,21,28,33,52,0.634615385,0
38,76,0.5,11,28,0.393,15,22,0.682,3,32,35,27,10,2,12,26,27,48,0.5625,1
29,77,0.377,9,38,0.237,24,36,0.667,14,34,48,21,6,5,15,21,20,39,0.512820513,0
41,85,0.482,15,40,0.375,11,12,0.917,11,22,33,30,8,1,15,22,26,45,0.577777778,0
38,68,0.559,14,33,0.424,20,24,0.833,6,30,36,26,3,1,18,17,24,35,0.685714286,1
36,76,0.474,16,33,0.485,21,30,0.7,7,35,42,20,6,4,13,21,20,43,0.465116279,1
37,82,0.451,11,37,0.297,20,23,0.87,8,34,42,25,7,7,12,24,26,45,0.577777778,0
37,98,0.378,12,44,0.273,12,15,0.8,15,37,52,20,6,2,12,21,25,54,0.462962963,0
45,99,0.455,17,49,0.347,14,20,0.7,16,46,62,34,8,5,12,18,28,50,0.56,1
43,82,0.524,11,25,0.44,25,40,0.625,13,35,48,19,11,10,16,24,32,57,0.561403509,1
43,91,0.473,13,32,0.406,19,23,0.826,10,27,37,34,6,6,13,25,30,59,0.508474576,0
38,89,0.427,10,35,0.286,17,20,0.85,8,31,39,25,10,3,12,15,28,54,0.518518519,0
39,81,0.481,10,30,0.333,17,22,0.773,7,34,41,25,4,9,19,18,29,51,0.568627451,1
31,85,0.365,7,38,0.184,21,24,0.875,6,43,49,21,4,4,10,21,24,47,0.510638298,0
34,88,0.386,6,31,0.194,20,28,0.714,11,42,53,20,3,3,8,17,28,57,0.49122807,1
42,85,0.494,13,30,0.433,19,23,0.826,8,37,45,23,12,4,19,24,29,55,0.527272727,1
36,81,0.444,11,40,0.275,22,29,0.759,3,32,35,23,6,9,18,21,25,41,0.609756098,0
40,87,0.46,11,32,0.344,11,15,0.733,10,39,49,21,5,0,12,21,29,55,0.527272727,1
38,91,0.418,10,28,0.357,15,21,0.714,13,31,44,23,7,3,7,17,28,63,0.444444444,0
48,100,0.48,9,25,0.36,12,12,1,12,41,53,24,3,5,8,17,39,75,0.52,1
37,95,0.389,8,29,0.276,20,24,0.833,16,33,49,24,3,7,6,13,29,66,0.439393939,0
38,87,0.437,13,32,0.406,12,16,0.75,9,31,40,22,6,4,11,24,25,55,0.454545455,0
36,79,0.456,10,31,0.323,29,34,0.853,7,37,44,22,3,7,11,21,26,48,0.541666667,1
42,90,0.467,11,30,0.367,14,17,0.824,11,29,40,20,10,4,8,15,31,60,0.516666667,1
43,85,0.506,11,33,0.333,8,10,0.8,11,34,45,29,3,3,18,16,32,52,0.615384615,0
33,85,0.388,12,41,0.293,9,16,0.563,11,30,41,16,14,3,15,28,21,44,0.477272727,0
35,76,0.461,6,27,0.222,18,35,0.514,15,39,54,22,5,6,23,20,29,49,0.591836735,1
51,97,0.526,15,37,0.405,10,16,0.625,13,35,48,29,4,2,14,20,36,60,0.6,0
45,91,0.495,21,42,0.5,22,25,0.88,9,34,43,19,12,0,7,14,24,49,0.489795918,1
37,84,0.44,10,29,0.345,19,27,0.704,12,32,44,19,5,5,18,18,27,55,0.490909091,0
47,96,0.49,7,25,0.28,12,14,0.857,14,37,51,34,11,8,11,19,40,71,0.563380282,1
40,88,0.455,15,39,0.385,18,24,0.75,7,38,45,25,12,6,10,22,25,49,0.510204082,1
34,87,0.391,4,36,0.111,19,27,0.704,11,43,54,23,6,6,16,24,30,51,0.588235294,0
37,99,0.374,4,24,0.167,13,19,0.684,21,29,50,20,10,3,15,25,33,75,0.44,0
36,74,0.486,9,30,0.3,23,31,0.742,9,33,42,22,10,12,18,23,27,44,0.613636364,1
42,75,0.56,11,29,0.379,16,19,0.842,4,30,34,28,4,5,22,29,31,46,0.673913043,0
44,85,0.518,12,35,0.343,17,23,0.739,8,26,34,29,8,1,13,22,32,50,0.64,1
31,81,0.383,11,35,0.314,19,23,0.826,17,34,51,17,7,2,12,13,20,46,0.434782609,0
36,83,0.434,13,42,0.31,9,10,0.9,10,30,40,19,8,5,10,19,23,41,0.56097561,1
36,79,0.456,11,40,0.275,24,30,0.8,7,31,38,20,7,1,18,20,25,39,0.641025641,0
40,81,0.494,15,33,0.455,18,20,0.9,6,33,39,31,9,3,16,31,25,48,0.520833333,1
48,95,0.505,15,38,0.395,14,15,0.933,16,32,48,27,4,1,19,29,33,57,0.578947368,0
48,92,0.522,14,32,0.438,26,31,0.839,10,27,37,24,11,7,9,17,34,60,0.566666667,1
34,79,0.43,14,41,0.341,20,30,0.667,6,34,40,20,7,6,12,19,20,38,0.526315789,0
39,91,0.429,16,36,0.444,16,19,0.842,15,37,52,26,6,4,13,22,23,55,0.418181818,1
33,76,0.434,5,21,0.238,24,32,0.75,11,33,44,10,3,4,22,22,28,55,0.509090909,0
42,80,0.525,12,26,0.462,18,23,0.783,3,32,35,31,7,8,14,25,30,54,0.555555556,1
44,92,0.478,7,16,0.438,20,23,0.87,13,34,47,22,5,3,10,19,37,76,0.486842105,1
42,89,0.472,10,30,0.333,15,22,0.682,12,31,43,30,4,5,9,15,32,59,0.542372881,0
45,85,0.529,18,32,0.563,6,13,0.462,10,37,47,31,8,7,22,17,27,53,0.509433962,1
39,98,0.398,18,54,0.333,9,14,0.643,15,28,43,28,15,8,16,18,21,44,0.477272727,0
40,90,0.444,19,39,0.487,17,21,0.81,11,46,57,26,5,3,13,16,21,51,0.411764706,1
33,93,0.355,8,34,0.235,13,16,0.813,9,35,44,20,8,6,7,14,25,59,0.423728814,0
35,84,0.417,12,38,0.316,11,21,0.524,11,34,45,21,11,1,12,19,23,46,0.5,0
35,81,0.432,13,36,0.361,12,20,0.6,12,39,51,29,7,1,20,18,22,45,0.488888889,1
38,87,0.437,19,46,0.413,18,25,0.72,10,31,41,26,5,7,17,28,19,41,0.463414634,0
41,88,0.466,6,30,0.2,29,31,0.935,12,33,45,23,7,4,12,22,35,58,0.603448276,1
41,89,0.461,15,39,0.385,14,19,0.737,10,41,51,31,7,9,19,23,26,50,0.52,1
38,92,0.413,16,45,0.356,18,24,0.75,10,34,44,26,9,5,11,15,22,47,0.468085106,0
40,81,0.494,14,31,0.452,15,22,0.682,7,31,38,16,11,3,14,15,26,50,0.52,0
47,99,0.475,13,36,0.361,8,15,0.533,18,33,51,28,10,5,14,17,34,63,0.53968254,1
29,95,0.305,6,33,0.182,11,15,0.733,15,30,45,15,7,8,12,14,23,62,0.370967742,0
51,103,0.495,20,45,0.444,6,7,0.857,17,50,67,32,6,6,11,12,31,58,0.534482759,1
42,89,0.472,12,38,0.316,10,10,1,5,28,33,23,12,9,10,19,30,51,0.588235294,1
37,88,0.42,7,27,0.259,15,22,0.682,18,36,54,20,5,2,19,12,30,61,0.491803279,0
36,84,0.429,11,32,0.344,27,31,0.871,16,40,56,25,7,1,25,17,25,52,0.480769231,1
41,97,0.423,12,36,0.333,11,14,0.786,9,27,36,25,14,5,9,25,29,61,0.475409836,0
32,91,0.352,10,40,0.25,18,18,1,10,29,39,17,9,4,11,17,22,51,0.431372549,0
49,92,0.533,17,43,0.395,15,18,0.833,12,46,58,31,8,2,14,17,32,49,0.653061224,1
58,101,0.574,12,32,0.375,6,6,1,11,38,49,38,8,5,13,22,46,69,0.666666667,1
39,95,0.411,9,34,0.265,17,25,0.68,18,27,45,21,8,3,17,12,30,61,0.491803279,0
40,83,0.482,9,22,0.409,18,26,0.692,11,28,39,26,5,7,8,25,31,61,0.508196721,0
39,84,0.464,10,31,0.323,29,31,0.935,14,30,44,26,4,8,11,22,29,53,0.547169811,1
36,82,0.439,14,43,0.326,23,31,0.742,11,38,49,21,8,10,17,19,22,39,0.564102564,1
37,94,0.394,16,41,0.39,17,20,0.85,15,35,50,26,4,2,14,24,21,53,0.396226415,0
40,82,0.488,10,31,0.323,23,32,0.719,9,28,37,25,7,2,12,20,30,51,0.588235294,0
43,82,0.524,16,34,0.471,23,29,0.793,7,35,42,27,6,7,17,22,27,48,0.5625,1
39,94,0.415,11,29,0.379,27,31,0.871,12,36,48,28,9,5,12,29,28,65,0.430769231,1
37,80,0.463,9,27,0.333,32,40,0.8,10,42,52,25,4,7,19,24,28,53,0.528301887,0
39,93,0.419,12,40,0.3,14,19,0.737,10,32,42,23,6,3,12,20,27,53,0.509433962,0
48,90,0.533,12,36,0.333,13,17,0.765,6,42,48,29,9,2,9,18,36,54,0.666666667,1
42,89,0.472,15,36,0.417,25,27,0.926,12,36,48,27,8,2,13,21,27,53,0.509433962,1
43,88,0.489,12,29,0.414,20,26,0.769,6,32,38,26,6,3,12,25,31,59,0.525423729,0
38,79,0.481,12,31,0.387,17,28,0.607,8,26,34,24,8,5,12,17,26,48,0.541666667,0
46,84,0.548,7,26,0.269,12,16,0.75,10,35,45,32,2,1,15,22,39,58,0.672413793,1
37,80,0.463,9,32,0.281,16,18,0.889,10,31,41,22,7,3,19,19,28,48,0.583333333,0
41,87,0.471,19,42,0.452,14,17,0.824,12,29,41,27,11,3,13,19,22,45,0.488888889,1
54,93,0.581,24,45,0.533,26,33,0.788,8,28,36,37,9,5,13,29,30,48,0.625,1
44,92,0.478,10,34,0.294,28,34,0.824,17,24,41,33,9,3,20,31,34,58,0.586206897,0
35,83,0.422,15,44,0.341,11,17,0.647,15,29,44,24,8,4,18,23,20,39,0.512820513,0
37,74,0.5,16,37,0.432,20,22,0.909,7,31,38,30,8,3,20,23,21,37,0.567567568,1
36,81,0.444,15,29,0.517,24,27,0.889,8,41,49,20,7,1,15,22,21,52,0.403846154,1
38,84,0.452,9,35,0.257,17,22,0.773,8,31,39,29,9,3,13,23,29,49,0.591836735,0
48,88,0.545,16,36,0.444,20,26,0.769,6,39,45,35,6,6,9,21,32,52,0.615384615,1
42,82,0.512,14,38,0.368,14,23,0.609,3,35,38,27,4,1,9,21,28,44,0.636363636,0
46,90,0.511,7,23,0.304,19,26,0.731,12,32,44,24,9,9,13,18,39,67,0.582089552,1
43,94,0.457,9,37,0.243,15,19,0.789,13,26,39,30,9,7,13,19,34,57,0.596491228,0
40,82,0.488,7,18,0.389,18,27,0.667,9,35,44,14,6,7,9,20,33,64,0.515625,1
34,79,0.43,12,30,0.4,17,23,0.739,8,31,39,20,6,4,16,28,22,49,0.448979592,0
42,95,0.442,10,44,0.227,21,27,0.778,10,31,41,22,10,4,9,15,32,51,0.62745098,0
44,82,0.537,21,36,0.583,15,21,0.714,10,37,47,31,8,3,19,23,23,46,0.5,1
36,88,0.409,6,29,0.207,9,9,1,9,33,42,19,7,9,19,16,30,59,0.508474576,0
41,82,0.5,13,35,0.371,10,17,0.588,3,38,41,30,8,5,15,14,28,47,0.595744681,1
30,86,0.349,7,36,0.194,25,27,0.926,16,36,52,15,5,8,18,25,23,50,0.46,0
41,89,0.461,12,31,0.387,14,20,0.7,9,34,43,19,10,11,12,21,29,58,0.5,1
38,91,0.418,15,40,0.375,23,32,0.719,12,32,44,19,7,3,7,23,23,51,0.450980392,0
43,83,0.518,11,36,0.306,20,28,0.714,11,39,50,25,4,5,12,24,32,47,0.680851064,1
46,81,0.568,17,39,0.436,16,20,0.8,4,30,34,20,10,4,15,24,29,42,0.69047619,1
38,79,0.481,10,41,0.244,24,31,0.774,5,33,38,25,6,3,19,22,28,38,0.736842105,0
37,85,0.435,17,46,0.37,18,21,0.857,11,26,37,20,10,3,18,16,20,39,0.512820513,0
46,82,0.561,9,23,0.391,18,24,0.75,8,34,42,27,9,7,15,19,37,59,0.627118644,1
41,92,0.446,9,35,0.257,23,32,0.719,9,28,37,22,7,3,13,21,32,57,0.561403509,0
40,85,0.471,15,34,0.441,26,27,0.963,12,39,51,28,6,3,18,23,25,51,0.490196078,1
39,84,0.464,14,40,0.35,16,28,0.571,11,34,45,21,6,4,14,23,25,44,0.568181818,0
41,89,0.461,14,43,0.326,27,31,0.871,11,36,47,27,11,1,13,24,27,46,0.586956522,1
41,82,0.5,12,33,0.364,22,25,0.88,9,34,43,29,9,4,21,22,29,49,0.591836735,1
35,90,0.389,5,34,0.147,30,33,0.909,14,29,43,23,14,4,13,19,30,56,0.535714286,0
41,95,0.432,13,39,0.333,18,29,0.621,19,41,60,25,7,6,21,20,28,56,0.5,1
43,95,0.453,14,43,0.326,10,17,0.588,10,33,43,22,12,6,14,27,29,52,0.557692308,0
32,87,0.368,10,29,0.345,29,37,0.784,14,27,41,23,10,9,10,24,22,58,0.379310345,0
41,83,0.494,12,25,0.48,25,26,0.962,8,39,47,28,5,7,17,22,29,58,0.5,1
44,90,0.489,14,39,0.359,22,27,0.815,8,30,38,20,7,6,7,26,30,51,0.588235294,0
43,84,0.512,20,39,0.513,28,37,0.757,10,39,49,36,4,2,12,22,23,45,0.511111111,1
46,88,0.523,8,30,0.267,22,26,0.846,4,33,37,22,5,2,6,16,38,58,0.655172414,0
50,95,0.526,16,37,0.432,15,18,0.833,10,34,44,35,3,1,7,18,34,58,0.586206897,1
40,91,0.44,9,33,0.273,16,23,0.696,10,37,47,25,1,7,11,21,31,58,0.534482759,0
51,96,0.531,16,34,0.471,14,22,0.636,11,35,46,31,8,7,5,19,35,62,0.564516129,1
39,98,0.398,11,28,0.393,17,21,0.81,18,34,52,21,7,10,11,15,28,70,0.4,0
40,98,0.408,14,45,0.311,16,18,0.889,16,39,55,24,8,8,12,23,26,53,0.490566038,1
35,84,0.417,10,29,0.345,15,21,0.714,7,30,37,27,6,5,12,12,25,55,0.454545455,0
46,100,0.46,13,31,0.419,10,12,0.833,21,39,60,24,8,10,9,21,33,69,0.47826087,1
47,107,0.439,16,45,0.356,14,18,0.778,12,41,53,24,15,9,17,22,31,62,0.5,1
45,110,0.409,16,50,0.32,14,20,0.7,19,42,61,26,12,6,24,26,29,60,0.483333333,0
43,81,0.531,14,41,0.341,7,11,0.636,6,37,43,31,6,7,15,19,29,40,0.725,1
36,82,0.439,8,32,0.25,17,23,0.739,9,31,40,22,8,0,15,14,28,50,0.56,0
36,82,0.439,12,35,0.343,17,20,0.85,10,33,43,24,9,2,13,21,24,47,0.510638298,0
36,70,0.514,12,30,0.4,19,26,0.731,3,33,36,24,8,3,18,17,24,40,0.6,1
47,87,0.54,15,35,0.429,12,23,0.522,6,32,38,29,5,2,13,24,32,52,0.615384615,0
49,84,0.583,10,31,0.323,21,32,0.656,8,37,45,31,7,0,12,21,39,53,0.735849057,1
43,83,0.518,18,39,0.462,12,16,0.75,5,31,36,23,4,3,12,12,25,44,0.568181818,0
50,90,0.556,13,32,0.406,17,18,0.944,8,36,44,36,10,3,7,16,37,58,0.637931034,1
44,84,0.524,11,28,0.393,16,19,0.842,6,54,60,23,5,6,18,23,33,56,0.589285714,1
32,98,0.327,8,34,0.235,18,27,0.667,11,33,44,24,8,2,9,15,24,64,0.375,0
38,82,0.463,13,34,0.382,16,25,0.64,12,29,41,25,6,6,13,20,25,48,0.520833333,0
42,91,0.462,10,26,0.385,21,25,0.84,16,32,48,26,7,4,9,21,32,65,0.492307692,1
53,88,0.602,23,43,0.535,7,10,0.7,6,35,41,39,8,3,10,15,30,45,0.666666667,1
37,78,0.474,10,30,0.333,16,22,0.727,6,26,32,23,6,3,15,10,27,48,0.5625,0
38,81,0.469,15,40,0.375,15,21,0.714,9,29,38,23,8,4,20,24,23,41,0.56097561,0
49,89,0.551,13,31,0.419,15,18,0.833,10,30,40,35,11,2,16,15,36,58,0.620689655,1
39,81,0.481,16,38,0.421,14,18,0.778,7,33,40,22,9,4,18,19,23,43,0.534883721,0
43,84,0.512,11,34,0.324,13,16,0.813,9,31,40,26,8,1,16,16,32,50,0.64,1
45,100,0.45,13,37,0.351,7,8,0.875,11,32,43,27,6,3,11,15,32,63,0.507936508,0
48,97,0.495,11,32,0.344,8,12,0.667,11,35,46,31,6,5,8,12,37,65,0.569230769,1
38,89,0.427,18,36,0.5,12,17,0.706,6,37,43,21,7,8,8,15,20,53,0.377358491,1
37,81,0.457,12,32,0.375,14,16,0.875,5,41,46,28,6,5,15,20,25,49,0.510204082,0
34,87,0.391,17,44,0.386,7,10,0.7,10,28,38,25,6,2,19,22,17,43,0.395348837,0
44,84,0.524,16,42,0.381,18,27,0.667,9,35,44,24,9,6,10,15,28,42,0.666666667,1
33,85,0.388,6,30,0.2,18,21,0.857,16,35,51,26,6,8,13,18,27,55,0.490909091,0
36,84,0.429,9,31,0.29,12,14,0.857,7,30,37,26,6,9,10,19,27,53,0.509433962,1
43,80,0.538,17,40,0.425,19,23,0.826,7,34,41,23,10,8,15,24,26,40,0.65,1
36,84,0.429,16,43,0.372,20,29,0.69,9,28,37,25,4,3,17,19,20,41,0.487804878,0
45,96,0.469,15,44,0.341,11,13,0.846,10,31,41,25,7,5,10,15,30,52,0.576923077,0
50,95,0.526,14,29,0.483,8,12,0.667,11,39,50,31,3,5,12,12,36,66,0.545454545,1
37,86,0.43,11,38,0.289,11,22,0.5,9,27,36,24,6,5,16,23,26,48,0.541666667,0
40,80,0.5,13,35,0.371,23,29,0.793,8,39,47,25,12,5,17,20,27,45,0.6,1
34,81,0.42,7,38,0.184,6,8,0.75,6,35,41,18,7,6,15,20,27,43,0.627906977,0
35,86,0.407,12,41,0.293,16,17,0.941,11,39,50,22,6,3,13,13,23,45,0.511111111,1
