fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,fg2,fga2,fg2_pct,result
41,85,0.482,12,27,0.444,23,31,0.742,10,30,40,27,9,4,15,22,29,58,0.5,1
39,78,0.5,14,35,0.4,23,28,0.821,7,33,40,23,8,2,17,23,25,43,0.581395349,0
40,83,0.482,17,41,0.415,16,19,0.842,8,36,44,27,6,9,8,21,23,42,0.547619048,1
36,90,0.4,11,34,0.324,16,25,0.64,17,32,49,17,4,5,13,18,25,56,0.446428571,0
41,83,0.494,15,39,0.385,22,22,1,9,32,41,25,6,5,9,20,26,44,0.590909091,1
34,78,0.436,7,29,0.241,21,23,0.913,5,28,33,18,3,2,13,17,27,49,0.551020408,0
43,94,0.457,9,33,0.273,22,29,0.759,12,38,50,22,3,5,13,18,34,61,0.557377049,0
49,94,0.521,26,56,0.464,15,19,0.789,8,38,46,29,4,1,8,23,23,38,0.605263158,1
42,90,0.467,15,39,0.385,19,20,0.95,5,26,31,26,6,5,14,21,27,51,0.529411765,0
54,89,0.607,20,35,0.571,14,21,0.667,7,39,46,28,5,3,16,21,34,54,0.62962963,1
38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,22,45,0.488888889,1
44,91,0.484,11,40,0.275,18,24,0.75,12,30,42,29,8,4,13,27,33,51,0.647058824,0
46,89,0.517,9,25,0.36,20,23,0.87,11,30,41,23,9,4,6,20,37,64,0.578125,1
36,81,0.444,11,38,0.289,27,29,0.931,12,29,41,18,5,8,14,18,25,43,0.581395349,0
45,78,0.577,12,27,0.444,24,29,0.828,5,32,37,28,9,1,14,24,33,51,0.647058824,0
45,82,0.549,25,48,0.521,18,27,0.667,5,26,31,26,8,1,13,22,20,34,0.588235294,1
32,89,0.36,9,43,0.209,18,21,0.857,9,38,47,19,5,5,16,24,23,46,0.5,0
39,93,0.419,14,46,0.304,23,27,0.852,15,45,60,25,9,6,12,20,25,47,0.531914894,1
41,90,0.456,8,23,0.348,9,11,0.818,6,34,40,23,11,8,14,18,33,67,0.492537313,0
45,98,0.459,10,32,0.313,10,13,0.769,13,37,50,31,5,6,17,14,35,66,0.53030303,1
41,92,0.446,9,33,0.273,17,17,1,13,30,43,28,8,7,14,21,32,59,0.542372881,0
43,84,0.512,14,30,0.467,19,24,0.792,9,34,43,30,5,4,15,12,29,54,0.537037037,1
41,87,0.471,13,39,0.333,16,20,0.8,9,25,34,22,11,7,18,15,28,48,0.583333333,0
52,91,0.571,12,26,0.462,13,16,0.813,10,33,43,30,10,5,17,19,40,65,0.615384615,1
40,95,0.421,14,44,0.318,21,26,0.808,13,34,47,25,9,6,13,20,26,51,0.509803922,1
41,84,0.488,9,29,0.31,14,20,0.7,9,39,48,26,8,8,19,19,32,55,0.581818182,0
42,84,0.5,20,47,0.426,21,25,0.84,13,28,41,29,6,7,11,20,22,37,0.594594595,1
39,83,0.47,7,23,0.304,19,25,0.76,9,25,34,24,7,1,9,15,32,60,0.533333333,0
46,86,0.535,10,26,0.385,15,19,0.789,13,29,42,21,9,4,20,24,36,60,0.6,1
38,78,0.487,9,24,0.375,21,25,0.84,8,26,34,25,11,4,21,20,29,54,0.537037037,0
31,84,0.369,11,32,0.344,24,31,0.774,10,30,40,24,6,6,11,24,20,52,0.384615385,0
40,87,0.46,8,31,0.258,25,31,0.806,13,40,53,28,6,5,10,21,32,56,0.571428571,1
34,77,0.442,10,29,0.345,21,27,0.778,7,22,29,20,9,4,13,22,24,48,0.5,0
40,78,0.513,10,31,0.323,18,20,0.9,9,34,43,28,7,4,18,22,30,47,0.638297872,1
42,89,0.472,14,34,0.412,12,16,0.75,10,36,46,29,10,6,14,21,28,55,0.509090909,1
36,87,0.414,10,31,0.323,20,24,0.833,11,30,41,23,8,2,15,19,26,56,0.464285714,0
47,81,0.58,17,41,0.415,11,17,0.647,6,28,34,23,8,4,12,23,30,40,0.75,1
39,81,0.481,12,25,0.48,30,32,0.938,11,28,39,23,7,2,12,17,27,56,0.482142857,0
38,78,0.487,9,29,0.31,18,23,0.783,10,38,48,24,5,14,26,18,29,49,0.591836735,0
52,104,0.5,17,43,0.395,9,14,0.643,11,29,40,31,12,5,7,22,35,61,0.573770492,1
47,87,0.54,14,41,0.341,19,27,0.704,6,26,32,31,7,3,7,24,33,46,0.717391304,0
46,87,0.529,10,33,0.303,26,26,1,9,36,45,26,3,2,11,22,36,54,0.666666667,1
33,81,0.407,6,24,0.25,18,25,0.72,12,37,49,19,5,7,24,15,27,57,0.473684211,0
45,91,0.495,14,34,0.412,10,18,0.556,8,31,39,29,14,8,12,18,31,57,0.543859649,1
37,79,0.468,9,30,0.3,26,30,0.867,10,27,37,22,12,1,16,23,28,49,0.571428571,0
42,83,0.506,13,35,0.371,20,23,0.87,12,31,43,31,5,3,20,19,29,48,0.604166667,1
42,84,0.5,18,37,0.486,31,37,0.838,9,23,32,24,5,1,6,21,24,47,0.510638298,1
44,83,0.53,17,34,0.5,25,28,0.893,11,32,43,30,3,3,13,23,27,49,0.551020408,0
48,80,0.6,20,39,0.513,22,31,0.71,6,34,40,31,4,6,12,21,28,41,0.682926829,1
49,89,0.551,14,27,0.519,22,30,0.733,11,28,39,25,5,1,6,21,35,62,0.564516129,0
49,87,0.563,8,23,0.348,16,22,0.727,14,31,45,26,9,5,16,24,41,64,0.640625,1
38,86,0.442,15,37,0.405,19,20,0.95,13,29,42,24,9,3,15,20,23,49,0.469387755,0
47,90,0.522,12,30,0.4,10,14,0.714,10,24,34,30,14,4,14,21,35,60,0.583333333,1
38,75,0.507,14,24,0.583,19,22,0.864,9,34,43,26,9,5,24,16,24,51,0.470588235,0
47,95,0.495,15,41,0.366,22,32,0.688,11,43,54,18,7,4,20,27,32,54,0.592592593,1
43,109,0.394,21,59,0.356,22,25,0.88,17,37,54,27,8,5,16,28,22,50,0.44,0
33,88,0.375,8,30,0.267,12,15,0.8,5,44,49,17,2,3,10,19,25,58,0.431034483,0
36,92,0.391,12,43,0.279,18,22,0.818,8,44,52,21,5,9,8,12,24,49,0.489795918,1
48,94,0.511,16,44,0.364,13,16,0.813,13,22,35,27,5,6,9,18,32,50,0.64,1
45,74,0.608,10,22,0.455,22,25,0.88,4,29,33,18,6,3,15,20,35,52,0.673076923,0
49,89,0.551,12,34,0.353,20,25,0.8,9,32,41,27,5,2,9,28,37,55,0.672727273,1
38,77,0.494,15,38,0.395,35,38,0.921,5,26,31,15,5,0,10,22,23,39,0.58974359,0
43,93,0.462,11,34,0.324,13,21,0.619,13,22,35,23,5,4,15,20,32,59,0.542372881,0
52,85,0.612,13,24,0.542,25,29,0.862,6,38,44,29,10,3,12,20,39,61,0.639344262,1
50,92,0.543,18,34,0.529,11,15,0.733,2,24,26,32,13,3,8,23,32,58,0.551724138,0
45,85,0.529,12,29,0.414,33,35,0.943,13,40,53,25,6,2,17,17,33,56,0.589285714,1
36,91,0.396,18,52,0.346,15,18,0.833,7,35,42,27,2,6,13,21,18,39,0.461538462,0
42,95,0.442,11,33,0.333,18,22,0.818,10,36,46,29,3,3,9,17,31,62,0.5,1
43,88,0.489,11,37,0.297,22,27,0.815,12,27,39,30,5,8,16,25,32,51,0.62745098,0
44,87,0.506,14,37,0.378,27,33,0.818,11,31,42,24,9,4,12,20,30,50,0.6,1
39,83,0.47,16,47,0.34,28,32,0.875,9,37,46,27,9,5,17,22,23,36,0.638888889,1
42,84,0.5,11,31,0.355,24,31,0.774,6,32,38,29,11,2,11,25,31,53,0.58490566,0
39,83,0.47,22,49,0.449,17,22,0.773,7,38,45,30,5,6,12,15,17,34,0.5,1
46,108,0.426,8,31,0.258,11,12,0.917,20,36,56,21,8,2,9,19,38,77,0.493506494,0
42,101,0.416,16,48,0.333,14,21,0.667,15,37,52,25,5,5,14,21,26,53,0.490566038,0
43,96,0.448,12,34,0.353,20,25,0.8,16,42,58,27,4,7,15,20,31,62,0.5,1
43,86,0.5,10,27,0.37,17,20,0.85,11,30,41,29,6,4,15,20,33,59,0.559322034,0
43,86,0.5,13,33,0.394,19,23,0.826,12,29,41,30,9,2,14,12,30,53,0.566037736,1
38,78,0.487,15,33,0.455,19,25,0.76,5,33,38,28,7,6,11,17,23,45,0.511111111,1
40,86,0.465,10,32,0.313,14,20,0.7,16,36,52,30,9,6,16,21,30,54,0.555555556,0
48,82,0.585,16,34,0.471,35,38,0.921,5,31,36,37,6,5,12,26,32,48,0.666666667,1
53,90,0.589,15,37,0.405,22,31,0.71,5,25,30,28,8,4,9,24,38,53,0.716981132,0
51,92,0.554,9,29,0.31,17,23,0.739,12,25,37,28,5,0,11,25,42,63,0.666666667,0
41,77,0.532,16,29,0.552,32,37,0.865,8,24,32,27,6,4,11,17,25,48,0.520833333,1
43,80,0.538,11,29,0.379,11,14,0.786,7,33,40,29,6,4,16,19,32,51,0.62745098,0
47,83,0.566,16,38,0.421,13,20,0.65,6,27,33,39,7,3,11,12,31,45,0.688888889,1
41,92,0.446,15,44,0.341,19,25,0.76,6,41,47,23,10,4,16,23,26,48,0.541666667,0
42,89,0.472,19,45,0.422,17,22,0.773,3,40,43,24,10,6,17,20,23,44,0.522727273,1
47,81,0.58,12,25,0.48,13,17,0.765,9,28,37,27,9,5,15,20,35,56,0.625,1
43,84,0.512,13,30,0.433,18,22,0.818,10,20,30,29,6,3,12,16,30,54,0.555555556,0
40,81,0.494,15,40,0.375,23,29,0.793,5,31,36,23,12,7,12,21,25,41,0.609756098,1
36,83,0.434,7,26,0.269,17,24,0.708,15,33,48,14,6,1,19,22,29,57,0.50877193,0
36,93,0.387,9,37,0.243,22,29,0.759,6,39,45,18,6,6,7,25,27,56,0.482142857,0
41,90,0.456,7,28,0.25,23,29,0.793,7,50,57,27,4,2,15,18,34,62,0.548387097,1
40,81,0.494,15,25,0.6,22,23,0.957,8,46,54,21,8,6,16,17,25,56,0.446428571,1
34,86,0.395,11,36,0.306,15,21,0.714,6,28,34,19,9,7,11,16,23,50,0.46,0
42,85,0.494,12,32,0.375,16,21,0.762,10,32,42,27,2,5,12,20,30,53,0.566037736,1
38,89,0.427,11,40,0.275,18,24,0.75,10,29,39,18,3,4,8,18,27,49,0.551020408,0
47,89,0.528,20,51,0.392,14,16,0.875,8,25,33,36,8,3,21,21,27,38,0.710526316,0
50,94,0.532,17,37,0.459,20,24,0.833,13,31,44,28,10,2,18,17,33,57,0.578947368,1
46,78,0.59,10,28,0.357,32,34,0.941,3,35,38,28,5,5,17,18,36,50,0.72,1
50,100,0.5,9,30,0.3,14,19,0.737,10,28,38,24,7,0,13,22,41,70,0.585714286,0
30,82,0.366,11,39,0.282,22,27,0.815,6,41,47,18,5,2,16,19,19,43,0.441860465,0
42,88,0.477,18,49,0.367,13,20,0.65,5,40,45,26,9,2,11,20,24,39,0.615384615,1
46,89,0.517,8,24,0.333,17,18,0.944,9,41,50,26,9,2,9,16,38,65,0.584615385,1
37,88,0.42,15,40,0.375,7,15,0.467,11,33,44,26,5,2,11,16,22,48,0.458333333,0
37,96,0.385,13,32,0.406,13,14,0.929,15,26,41,21,12,2,12,23,24,64,0.375,0
39,71,0.549,6,20,0.3,24,31,0.774,9,35,44,23,9,4,17,18,33,51,0.647058824,1
39,80,0.488,9,28,0.321,17,19,0.895,7,25,32,26,13,3,17,23,30,52,0.576923077,1
35,70,0.5,8,29,0.276,22,29,0.759,10,27,37,22,7,4,24,19,27,41,0.658536585,0
38,88,0.432,16,46,0.348,14,19,0.737,5,29,34,24,7,0,9,18,22,42,0.523809524,0
42,83,0.506,13,27,0.481,16,18,0.889,9,40,49,32,4,6,15,19,29,56,0.517857143,1
33,88,0.375,15,43,0.349,20,21,0.952,7,30,37,23,9,2,16,13,18,45,0.4,0
49,94,0.521,20,43,0.465,14,16,0.875,14,40,54,31,10,7,15,17,29,51,0.568627451,1
45,85,0.529,12,29,0.414,20,26,0.769,8,28,36,26,11,5,11,17,33,56,0.589285714,1
47,83,0.566,12,29,0.414,14,17,0.824,6,33,39,34,9,1,19,16,35,54,0.648148148,0
43,86,0.5,8,24,0.333,19,32,0.594,13,31,44,24,11,9,13,18,35,62,0.564516129,1
40,89,0.449,7,21,0.333,16,20,0.8,17,31,48,20,5,4,19,22,33,68,0.485294118,0
49,107,0.458,6,17,0.353,21,29,0.724,20,38,58,18,6,6,17,22,43,90,0.477777778,0
48,100,0.48,18,45,0.4,20,21,0.952,8,34,42,34,12,15,12,21,30,55,0.545454545,1
36,82,0.439,15,45,0.333,23,24,0.958,8,24,32,25,9,3,17,17,21,37,0.567567568,0
50,93,0.538,18,40,0.45,13,18,0.722,9,33,42,36,6,3,14,18,32,53,0.603773585,1
41,104,0.394,14,36,0.389,17,17,1,15,32,47,20,10,4,14,12,27,68,0.397058824,0
44,104,0.423,19,50,0.38,11,14,0.786,20,41,61,33,8,12,16,14,25,54,0.462962963,1
49,88,0.557,13,34,0.382,20,21,0.952,11,31,42,27,7,8,18,26,36,54,0.666666667,1
44,94,0.468,16,34,0.471,20,31,0.645,12,24,36,21,9,4,10,16,28,60,0.466666667,0
42,101,0.416,13,50,0.26,20,31,0.645,23,35,58,27,8,1,14,25,29,51,0.568627451,0
44,84,0.524,10,32,0.313,24,32,0.75,6,36,42,28,10,3,12,21,34,52,0.653846154,1
46,92,0.5,10,28,0.357,10,13,0.769,10,27,37,29,14,3,13,16,36,64,0.5625,0
45,80,0.563,13,30,0.433,19,19,1,5,30,35,28,8,8,21,10,32,50,0.64,1
40,86,0.465,18,43,0.419,17,21,0.81,8,26,34,25,5,6,11,20,22,43,0.511627907,0
42,82,0.512,14,29,0.483,21,23,0.913,11,35,46,22,7,4,16,20,28,53,0.528301887,1
42,91,0.462,16,34,0.471,24,33,0.727,12,36,48,20,7,5,15,26,26,57,0.456140351,1
48,98,0.49,9,30,0.3,18,29,0.621,12,35,47,29,10,6,14,21,39,68,0.573529412,0
42,80,0.525,15,36,0.417,20,30,0.667,5,31,36,24,6,3,9,17,27,44,0.613636364,0
43,83,0.518,11,30,0.367,23,29,0.793,12,30,42,25,7,4,10,24,32,53,0.603773585,1
44,90,0.489,13,35,0.371,19,20,0.95,8,25,33,32,14,4,14,14,31,55,0.563636364,0
51,94,0.543,13,33,0.394,13,17,0.765,13,37,50,31,10,0,19,20,38,61,0.62295082,1
42,95,0.442,15,31,0.484,15,19,0.789,13,33,46,25,9,4,14,17,27,64,0.421875,1
43,88,0.489,7,27,0.259,14,18,0.778,7,36,43,27,8,6,15,17,36,61,0.590163934,0
52,95,0.547,20,42,0.476,10,12,0.833,5,35,40,35,6,6,9,21,32,53,0.603773585,1
50,100,0.5,10,34,0.294,15,16,0.938,13,35,48,24,4,4,10,17,40,66,0.606060606,0
46,103,0.447,9,32,0.281,18,20,0.9,20,40,60,22,4,4,11,17,37,71,0.521126761,1
40,98,0.408,17,40,0.425,14,15,0.933,11,32,43,24,5,14,7,15,23,58,0.396551724,0
43,93,0.462,9,35,0.257,26,34,0.765,18,40,58,24,7,6,14,20,34,58,0.586206897,1
43,94,0.457,11,34,0.324,18,27,0.667,12,30,42,25,7,7,12,24,32,60,0.533333333,0
43,100,0.43,21,51,0.412,9,11,0.818,7,41,48,28,9,7,17,14,22,49,0.448979592,0
46,112,0.411,23,55,0.418,10,11,0.909,18,47,65,33,12,4,15,15,23,57,0.403508772,1
44,86,0.512,15,32,0.469,16,22,0.727,13,31,44,25,7,9,14,17,29,54,0.537037037,1
41,85,0.482,16,34,0.471,13,17,0.765,6,27,33,28,10,3,16,19,25,51,0.490196078,0
32,90,0.356,7,31,0.226,24,27,0.889,20,34,54,21,5,3,10,17,25,59,0.423728814,0
42,87,0.483,10,30,0.333,12,16,0.75,7,32,39,22,3,4,10,20,32,57,0.561403509,1
39,85,0.459,15,43,0.349,15,23,0.652,10,33,43,25,4,3,11,17,24,42,0.571428571,0
41,86,0.477,10,38,0.263,20,24,0.833,11,34,45,25,7,5,11,16,31,48,0.645833333,1
37,80,0.463,9,28,0.321,27,32,0.844,4,34,38,17,11,2,12,17,28,52,0.538461538,1
34,81,0.42,12,34,0.353,16,19,0.842,8,35,43,23,3,4,22,25,22,47,0.468085106,0
42,94,0.447,11,37,0.297,19,20,0.95,5,30,35,19,8,2,17,17,31,57,0.543859649,0
48,99,0.485,13,37,0.351,17,20,0.85,15,39,54,34,10,10,19,20,35,62,0.564516129,1
41,85,0.482,15,35,0.429,31,37,0.838,8,31,39,19,10,2,15,19,26,50,0.52,1
44,89,0.494,13,44,0.295,18,22,0.818,7,33,40,30,11,3,14,26,31,45,0.688888889,0
41,87,0.471,7,27,0.259,25,34,0.735,11,29,40,18,8,3,10,22,34,60,0.566666667,1
41,80,0.513,10,21,0.476,16,22,0.727,7,36,43,25,8,5,19,26,31,59,0.525423729,0
42,84,0.5,17,44,0.386,21,24,0.875,4,24,28,32,11,2,10,21,25,40,0.625,1
45,90,0.5,12,31,0.387,18,24,0.75,15,34,49,27,4,8,15,19,33,59,0.559322034,0
42,88,0.477,11,37,0.297,17,21,0.81,12,34,46,18,8,3,11,18,31,51,0.607843137,1
43,89,0.483,12,36,0.333,10,17,0.588,10,27,37,24,6,2,11,17,31,53,0.58490566,0
43,88,0.489,10,33,0.303,14,20,0.7,10,36,46,26,10,2,19,21,33,55,0.6,0
43,86,0.5,19,40,0.475,22,29,0.759,8,35,43,35,11,7,15,19,24,46,0.52173913,1
34,84,0.405,6,26,0.231,19,23,0.826,6,29,35,19,4,5,10,20,28,58,0.482758621,0
41,80,0.513,11,29,0.379,19,23,0.826,9,33,42,29,6,10,9,19,30,51,0.588235294,1
36,95,0.379,10,39,0.256,20,23,0.87,12,43,55,26,8,3,9,19,26,56,0.464285714,1
33,88,0.375,10,36,0.278,14,19,0.737,10,40,50,24,3,7,19,18,23,52,0.442307692,0
54,92,0.587,12,28,0.429,16,23,0.696,5,32,37,39,12,10,13,22,42,64,0.65625,1
44,97,0.454,4,22,0.182,23,28,0.821,18,33,51,17,6,4,16,19,40,75,0.533333333,0
38,83,0.458,12,37,0.324,16,19,0.842,7,40,47,23,9,3,16,17,26,46,0.565217391,1
35,90,0.389,12,46,0.261,6,8,0.75,8,33,41,23,3,3,13,16,23,44,0.522727273,0
36,86,0.419,10,34,0.294,15,24,0.625,13,29,42,23,7,5,16,15,26,52,0.5,0
48,100,0.48,14,36,0.389,7,10,0.7,19,33,52,28,10,5,15,21,34,64,0.53125,1
46,95,0.484,4,21,0.19,16,22,0.727,17,30,47,25,8,4,14,23,42,74,0.567567568,0
45,83,0.542,19,39,0.487,14,24,0.583,9,32,41,28,8,6,16,21,26,44,0.590909091,1
39,87,0.448,12,42,0.286,19,21,0.905,10,28,38,19,7,5,14,22,27,45,0.6,0
40,90,0.444,11,35,0.314,20,27,0.741,15,33,48,27,9,2,11,21,29,55,0.527272727,1
43,90,0.478,16,38,0.421,13,18,0.722,16,32,48,31,7,4,18,25,27,52,0.519230769,0
37,79,0.468,14,34,0.412,31,36,0.861,9,28,37,20,12,4,13,13,23,45,0.511111111,1
50,86,0.581,15,33,0.455,18,22,0.818,5,38,43,29,2,4,13,18,35,53,0.660377358,1
46,104,0.442,21,50,0.42,11,15,0.733,15,30,45,31,4,2,9,21,25,54,0.462962963,0
45,88,0.511,14,30,0.467,16,19,0.842,8,22,30,29,8,6,9,19,31,58,0.534482759,1
43,76,0.566,6,23,0.261,12,15,0.8,6,34,40,28,3,8,22,18,37,53,0.698113208,0
40,82,0.488,18,39,0.462,25,28,0.893,15,37,52,24,8,2,18,16,22,43,0.511627907,1
42,98,0.429,11,43,0.256,13,20,0.65,15,26,41,23,9,3,12,24,31,55,0.563636364,0
35,82,0.427,12,41,0.293,25,34,0.735,11,35,46,25,3,5,17,20,23,41,0.56097561,0
45,99,0.455,11,33,0.333,20,23,0.87,14,37,51,22,9,0,11,25,34,66,0.515151515,1
40,85,0.471,12,39,0.308,24,37,0.649,13,33,46,24,8,6,13,15,28,46,0.608695652,1
41,95,0.432,8,23,0.348,14,16,0.875,8,33,41,23,7,3,11,26,33,72,0.458333333,0
42,81,0.519,15,35,0.429,24,34,0.706,9,43,52,23,8,8,13,13,27,46,0.586956522,1
38,99,0.384,17,45,0.378,14,18,0.778,11,27,38,22,8,3,12,19,21,54,0.388888889,0
44,97,0.454,10,29,0.345,16,21,0.762,13,29,42,24,7,2,9,16,34,68,0.5,0
48,85,0.565,22,41,0.537,14,18,0.778,7,40,47,39,6,7,15,17,26,44,0.590909091,1
42,76,0.553,6,25,0.24,20,25,0.8,4,28,32,29,9,4,14,17,36,51,0.705882353,0
49,93,0.527,12,30,0.4,15,17,0.882,14,30,44,25,10,2,11,18,37,63,0.587301587,1
38,99,0.384,10,34,0.294,11,12,0.917,19,25,44,18,8,3,11,19,28,65,0.430769231,0
44,85,0.518,7,32,0.219,22,22,1,10,38,48,24,9,9,15,12,37,53,0.698113208,1
38,78,0.487,18,42,0.429,23,29,0.793,5,40,45,26,6,3,20,19,20,36,0.555555556,1
38,97,0.392,16,42,0.381,22,25,0.88,13,35,48,28,13,4,15,24,22,55,0.4,0
39,75,0.52,17,36,0.472,23,27,0.852,13,33,46,24,8,6,20,21,22,39,0.564102564,1
40,85,0.471,14,41,0.341,15,22,0.682,12,21,33,20,6,2,12,18,26,44,0.590909091,0
34,90,0.378,11,44,0.25,31,37,0.838,11,25,36,21,7,3,10,17,23,46,0.5,0
47,89,0.528,8,29,0.276,12,19,0.632,16,35,51,22,5,3,18,29,39,60,0.65,1
49,88,0.557,17,36,0.472,11,15,0.733,7,29,36,28,5,1,16,25,32,52,0.615384615,0
46,96,0.479,16,34,0.471,26,32,0.813,16,28,44,30,11,1,8,18,30,62,0.483870968,1
46,91,0.505,18,46,0.391,9,14,0.643,12,27,39,29,6,1,16,20,28,45,0.622222222,0
49,82,0.598,13,29,0.448,27,33,0.818,8,33,41,33,8,5,13,16,36,53,0.679245283,1
34,84,0.405,12,40,0.3,24,30,0.8,8,36,44,20,7,5,11,22,22,44,0.5,1
37,84,0.44,12,36,0.333,16,22,0.727,8,38,46,27,3,2,13,23,25,48,0.520833333,0
44,86,0.512,17,33,0.515,32,37,0.865,10,42,52,23,4,4,19,25,27,53,0.509433962,1
49,107,0.458,15,34,0.441,15,26,0.577,16,31,47,26,7,4,10,30,34,73,0.465753425,0
32,82,0.39,13,41,0.317,24,32,0.75,13,44,57,22,2,5,12,17,19,41,0.463414634,1
33,80,0.413,14,39,0.359,16,23,0.696,3,38,41,20,8,4,7,22,19,41,0.463414634,0
47,89,0.528,8,24,0.333,17,25,0.68,13,34,47,29,9,7,10,15,39,65,0.6,1
39,85,0.459,12,27,0.444,10,18,0.556,13,24,37,24,8,3,17,20,27,58,0.465517241,0
54,97,0.557,22,46,0.478,9,15,0.6,8,34,42,36,5,3,10,20,32,51,0.62745098,1
47,89,0.528,11,32,0.344,18,26,0.692,9,35,44,26,5,4,12,16,36,57,0.631578947,0
43,86,0.5,8,28,0.286,19,23,0.826,11,36,47,25,7,3,19,20,35,58,0.603448276,0
43,90,0.478,13,35,0.371,17,17,1,7,28,35,26,7,5,14,22,30,55,0.545454545,1
40,94,0.426,13,31,0.419,18,20,0.9,11,28,39,18,5,4,13,17,27,63,0.428571429,0
47,97,0.485,14,32,0.438,20,28,0.714,19,40,59,29,10,6,10,20,33,65,0.507692308,1
47,98,0.48,11,40,0.275,14,20,0.7,16,38,54,28,6,9,17,20,36,58,0.620689655,0
47,100,0.47,16,41,0.39,17,25,0.68,13,32,45,27,7,8,11,15,31,59,0.525423729,1
46,100,0.46,18,42,0.429,21,31,0.677,14,36,50,33,6,8,16,24,28,58,0.482758621,0
51,94,0.543,11,24,0.458,26,30,0.867,6,41,47,23,9,6,12,21,40,70,0.571428571,1
46,92,0.5,10,32,0.313,19,25,0.76,14,48,62,24,9,9,15,19,36,60,0.6,1
29,86,0.337,5,35,0.143,19,26,0.731,7,28,35,20,10,6,14,16,24,51,0.470588235,0
35,76,0.461,8,23,0.348,16,20,0.8,6,32,38,22,5,6,17,19,27,53,0.509433962,0
48,87,0.552,4,19,0.211,17,22,0.773,9,32,41,31,9,7,11,19,44,68,0.647058824,1
39,82,0.476,12,28,0.429,22,25,0.88,8,27,35,22,8,5,9,17,27,54,0.5,0
43,88,0.489,11,32,0.344,17,24,0.708,15,37,52,20,9,3,13,19,32,56,0.571428571,1
40,79,0.506,16,34,0.471,15,19,0.789,7,28,35,27,8,4,15,26,24,45,0.533333333,1
43,84,0.512,5,20,0.25,19,31,0.613,13,29,42,23,8,3,12,18,38,64,0.59375,0
41,87,0.471,15,42,0.357,29,35,0.829,18,34,52,29,12,2,18,19,26,45,0.577777778,1
38,79,0.481,14,38,0.368,22,31,0.71,8,29,37,20,12,4,19,26,24,41,0.585365854,0
49,101,0.485,14,38,0.368,14,21,0.667,15,37,52,27,13,9,17,24,35,63,0.555555556,1
39,98,0.398,20,52,0.385,22,29,0.759,16,38,54,31,11,4,20,19,19,46,0.413043478,0
35,82,0.427,10,37,0.27,19,24,0.792,14,25,39,23,4,2,14,10,25,45,0.555555556,0
45,80,0.563,17,34,0.5,6,6,1,5,27,32,34,8,5,14,18,28,46,0.608695652,1
54,88,0.614,15,35,0.429,18,22,0.818,6,24,30,31,11,6,8,17,39,53,0.735849057,1
45,87,0.517,12,31,0.387,19,20,0.95,12,29,41,28,5,5,17,17,33,56,0.589285714,0
42,84,0.5,10,31,0.323,19,25,0.76,9,36,45,23,14,5,18,22,32,53,0.603773585,1
42,90,0.467,6,22,0.273,18,24,0.75,13,30,43,23,9,3,15,24,36,68,0.529411765,0
39,91,0.429,13,35,0.371,28,34,0.824,15,27,42,27,3,8,13,21,26,56,0.464285714,0
52,95,0.547,18,38,0.474,11,17,0.647,11,28,39,35,5,5,7,24,34,57,0.596491228,1
43,84,0.512,12,33,0.364,12,15,0.8,6,27,33,30,3,2,13,21,31,51,0.607843137,0
41,83,0.494,9,32,0.281,25,28,0.893,15,28,43,23,9,4,12,16,32,51,0.62745098,1
39,85,0.459,5,23,0.217,24,28,0.857,9,33,42,27,5,2,15,23,34,62,0.548387097,0
48,90,0.533,9,27,0.333,17,21,0.81,9,36,45,23,11,3,15,25,39,63,0.619047619,1
42,88,0.477,22,51,0.431,11,16,0.688,5,35,40,30,2,2,8,17,20,37,0.540540541,0
42,97,0.433,17,41,0.415,17,22,0.773,17,39,56,29,3,5,7,14,25,56,0.446428571,1
48,86,0.558,22,37,0.595,14,23,0.609,7,37,44,34,7,7,8,22,26,49,0.530612245,1
41,91,0.451,13,36,0.361,23,27,0.852,12,34,46,27,6,5,10,18,28,55,0.509090909,0
42,80,0.525,12,23,0.522,12,13,0.923,6,34,40,31,5,3,17,17,30,57,0.526315789,1
38,82,0.463,12,35,0.343,14,16,0.875,9,24,33,26,10,3,12,16,26,47,0.553191489,0
38,79,0.481,13,39,0.333,23,25,0.92,8,34,42,33,4,4,10,17,25,40,0.625,1
38,82,0.463,10,32,0.313,14,17,0.824,9,30,39,26,4,2,13,20,28,50,0.56,0
42,85,0.494,13,31,0.419,20,24,0.833,10,29,39,28,7,4,10,23,29,54,0.537037037,1
31,76,0.408,9,33,0.273,36,38,0.947,8,28,36,15,4,2,13,22,22,43,0.511627907,0
41,102,0.402,10,38,0.263,13,17,0.765,13,31,44,24,8,3,8,28,31,64,0.484375,0
36,78,0.462,13,32,0.406,26,32,0.813,9,43,52,25,2,9,15,19,23,46,0.5,1
44,99,0.444,14,34,0.412,9,12,0.75,9,32,41,25,6,4,7,15,30,65,0.461538462,0
43,82,0.524,16,45,0.356,16,21,0.762,7,38,45,35,3,8,12,13,27,37,0.72972973,1
44,92,0.478,15,36,0.417,17,24,0.708,9,31,40,31,7,9,14,31,29,56,0.517857143,0
