fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,fg2,fga2,fg2_pct,result
43,94,0.457,11,27,0.407,17,24,0.708,12,33,45,24,7,6,12,19,32,67,0.47761194,1
42,94,0.447,12,35,0.343,17,18,0.944,11,38,49,25,5,4,13,23,30,59,0.508474576,0
39,90,0.433,10,37,0.27,12,12,1,12,30,42,25,9,9,17,24,29,53,0.547169811,0
38,90,0.422,12,25,0.48,23,29,0.793,21,36,57,23,6,6,16,16,26,65,0.4,1
41,84,0.488,2,23,0.087,27,37,0.73,7,29,36,22,10,6,11,21,39,61,0.639344262,0
46,86,0.535,14,34,0.412,15,20,0.75,10,35,45,29,5,2,17,27,32,52,0.615384615,1
35,87,0.402,12,33,0.364,15,18,0.833,11,32,43,22,6,3,19,20,23,54,0.425925926,0
56,101,0.554,22,49,0.449,13,19,0.684,11,36,47,37,11,5,8,14,34,52,0.653846154,1
47,91,0.516,11,26,0.423,11,14,0.786,9,37,46,26,10,8,14,9,36,65,0.553846154,1
41,91,0.451,11,35,0.314,9,9,1,8,34,42,30,9,6,17,17,30,56,0.535714286,0
39,95,0.411,16,46,0.348,12,16,0.75,11,29,40,22,8,3,10,30,23,49,0.469387755,0
36,86,0.419,10,34,0.294,28,33,0.848,15,35,50,20,4,3,17,19,26,52,0.5,1
37,87,0.425,8,29,0.276,19,24,0.792,4,26,30,22,14,10,9,21,29,58,0.5,0
40,83,0.482,15,33,0.455,15,22,0.682,10,43,53,28,6,5,21,16,25,50,0.5,1
41,98,0.418,12,31,0.387,8,9,0.889,14,32,46,29,7,5,11,20,29,67,0.432835821,0
40,87,0.46,12,27,0.444,19,25,0.76,13,38,51,21,7,9,11,14,28,60,0.466666667,1
38,101,0.376,8,36,0.222,10,15,0.667,13,36,49,23,7,4,12,17,30,65,0.461538462,0
36,87,0.414,12,40,0.3,18,21,0.857,11,44,55,20,4,10,14,16,24,47,0.510638298,1
41,89,0.461,14,38,0.368,16,19,0.842,8,36,44,33,5,4,7,18,27,51,0.529411765,1
37,86,0.43,14,37,0.378,15,17,0.882,8,38,46,29,3,8,14,18,23,49,0.469387755,0
47,92,0.511,8,27,0.296,29,34,0.853,11,32,43,29,7,2,11,14,39,65,0.6,1
52,92,0.565,14,35,0.4,8,8,1,2,30,32,39,8,6,11,22,38,57,0.666666667,0
34,95,0.358,7,31,0.226,14,20,0.7,12,30,42,22,7,5,12,21,27,64,0.421875,0
47,86,0.547,17,35,0.486,22,29,0.759,11,48,59,31,6,4,15,16,30,51,0.588235294,1
50,102,0.49,7,33,0.212,21,25,0.84,15,36,51,30,9,8,10,21,43,69,0.623188406,1
43,96,0.448,12,33,0.364,21,28,0.75,12,34,46,19,3,9,12,17,31,63,0.492063492,0
44,88,0.5,15,37,0.405,20,27,0.741,12,32,44,28,4,3,14,20,29,51,0.568627451,0
48,91,0.527,19,47,0.404,18,21,0.857,8,26,34,24,8,5,8,19,29,44,0.659090909,1
38,91,0.418,6,33,0.182,15,21,0.714,12,29,41,19,4,7,16,19,32,58,0.551724138,0
50,104,0.481,10,33,0.303,14,18,0.778,18,37,55,27,8,8,11,18,40,71,0.563380282,1
47,93,0.505,6,32,0.188,16,21,0.762,14,28,42,32,7,2,14,21,41,61,0.672131148,0
44,79,0.557,13,25,0.52,18,20,0.9,7,24,31,30,7,4,16,15,31,54,0.574074074,1
35,82,0.427,13,39,0.333,31,42,0.738,11,36,47,21,3,3,10,20,22,43,0.511627907,1
38,90,0.422,10,28,0.357,20,27,0.741,12,35,47,22,4,5,10,24,28,62,0.451612903,0
44,88,0.5,15,38,0.395,24,26,0.923,15,39,54,30,4,8,13,17,29,50,0.58,1
37,86,0.43,15,35,0.429,14,19,0.737,8,20,28,24,7,4,10,23,22,51,0.431372549,0
40,87,0.46,14,38,0.368,17,26,0.654,12,39,51,21,13,2,13,17,26,49,0.530612245,1
37,86,0.43,15,42,0.357,10,15,0.667,7,30,37,23,5,5,18,23,22,44,0.5,0
49,104,0.471,19,48,0.396,19,23,0.826,24,36,60,29,3,2,29,28,30,56,0.535714286,0
51,98,0.52,5,29,0.172,31,36,0.861,11,28,39,15,17,7,11,22,46,69,0.666666667,1
34,81,0.42,6,30,0.2,17,24,0.708,8,30,38,17,3,2,16,17,28,51,0.549019608,0
49,89,0.551,10,26,0.385,15,19,0.789,6,39,45,26,5,4,10,20,39,63,0.619047619,1
41,104,0.394,13,39,0.333,19,21,0.905,23,32,55,20,3,4,14,23,28,65,0.430769231,0
42,87,0.483,11,30,0.367,30,37,0.811,14,34,48,24,6,8,11,14,31,57,0.543859649,1
42,92,0.457,14,39,0.359,16,20,0.8,15,35,50,25,7,0,13,22,28,53,0.528301887,1
40,83,0.482,11,32,0.344,15,23,0.652,8,32,40,26,8,5,11,19,29,51,0.568627451,0
47,91,0.516,12,39,0.308,19,22,0.864,9,33,42,26,8,5,15,23,35,52,0.673076923,1
39,105,0.371,18,53,0.34,16,18,0.889,18,30,48,20,9,1,15,24,21,52,0.403846154,0
47,102,0.461,13,28,0.464,14,24,0.583,24,32,56,27,9,2,8,19,34,74,0.459459459,1
39,83,0.47,17,42,0.405,17,20,0.85,10,34,44,35,4,9,13,20,22,41,0.536585366,0
43,88,0.489,15,34,0.441,16,21,0.762,11,29,40,23,8,9,14,18,28,54,0.518518519,1
38,84,0.452,9,31,0.29,18,24,0.75,8,32,40,23,10,10,16,17,29,53,0.547169811,0
35,95,0.368,10,41,0.244,29,33,0.879,9,23,32,27,10,7,9,33,25,54,0.462962963,0
47,88,0.534,2,13,0.154,27,35,0.771,12,43,55,25,5,10,18,25,45,75,0.6,1
47,88,0.534,12,29,0.414,23,29,0.793,14,35,49,29,9,8,16,19,35,59,0.593220339,1
44,96,0.458,17,44,0.386,17,18,0.944,13,22,35,25,9,2,10,21,27,52,0.519230769,0
37,77,0.481,15,35,0.429,27,34,0.794,8,35,43,31,7,3,11,22,22,42,0.523809524,1
40,84,0.476,17,41,0.415,17,22,0.773,6,25,31,31,3,2,11,22,23,43,0.534883721,0
52,92,0.565,13,31,0.419,14,19,0.737,11,32,43,33,8,5,18,20,39,61,0.639344262,1
45,81,0.556,10,29,0.345,23,30,0.767,6,24,30,26,11,4,15,18,35,52,0.673076923,0
31,87,0.356,5,41,0.122,15,22,0.682,9,42,51,20,9,5,17,14,26,46,0.565217391,0
32,93,0.344,12,39,0.308,17,20,0.85,15,45,60,20,7,2,16,18,20,54,0.37037037,1
43,90,0.478,19,40,0.475,22,26,0.846,11,25,36,25,5,4,12,21,24,50,0.48,0
49,89,0.551,13,34,0.382,21,22,0.955,9,26,35,33,7,9,9,20,36,55,0.654545455,1
43,86,0.5,17,40,0.425,17,19,0.895,10,33,43,27,8,9,17,17,26,46,0.565217391,1
41,89,0.461,18,44,0.409,13,16,0.813,10,28,38,26,9,5,18,19,23,45,0.511111111,0
47,114,0.412,15,34,0.441,20,25,0.8,18,33,51,25,3,4,6,27,32,80,0.4,0
44,86,0.512,15,37,0.405,30,37,0.811,6,42,48,34,5,4,11,21,29,49,0.591836735,1
40,91,0.44,13,36,0.361,14,19,0.737,11,36,47,26,5,3,14,28,27,55,0.490909091,0
40,82,0.488,10,27,0.37,31,40,0.775,10,37,47,27,7,7,14,20,30,55,0.545454545,1
47,96,0.49,14,39,0.359,22,30,0.733,17,21,38,32,12,0,10,21,33,57,0.578947368,0
52,86,0.605,17,29,0.586,15,23,0.652,14,28,42,36,5,3,15,22,35,57,0.614035088,1
44,92,0.478,12,38,0.316,20,21,0.952,9,32,41,32,9,9,17,21,32,54,0.592592593,0
50,96,0.521,18,38,0.474,16,17,0.941,7,32,39,35,9,7,12,17,32,58,0.551724138,1
30,85,0.353,9,40,0.225,25,33,0.758,18,30,48,15,10,3,14,23,21,45,0.466666667,0
39,84,0.464,7,26,0.269,19,25,0.76,12,31,43,22,7,8,14,22,32,58,0.551724138,1
36,85,0.424,9,31,0.29,20,31,0.645,13,31,44,21,5,2,22,19,27,54,0.5,0
52,95,0.547,20,46,0.435,22,25,0.88,9,38,47,37,14,6,14,27,32,49,0.653061224,1
42,88,0.477,14,29,0.483,20,21,0.952,10,31,41,24,4,6,13,13,28,59,0.474576271,0
48,94,0.511,25,45,0.556,10,14,0.714,10,33,43,38,4,3,13,24,23,49,0.469387755,1
44,92,0.478,19,45,0.422,6,9,0.667,6,29,35,27,6,4,13,18,25,47,0.531914894,0
38,84,0.452,18,44,0.409,26,26,1,12,33,45,23,9,9,15,13,20,40,0.5,1
39,83,0.47,14,30,0.467,22,32,0.688,15,31,46,28,4,4,11,20,25,53,0.471698113,1
36,86,0.419,13,40,0.325,21,23,0.913,11,30,41,26,6,9,14,22,23,46,0.5,0
49,91,0.538,15,29,0.517,12,18,0.667,10,30,40,34,4,4,15,20,34,62,0.548387097,0
44,89,0.494,21,43,0.488,18,21,0.857,12,24,36,28,7,5,10,17,23,46,0.5,1
36,86,0.419,10,37,0.27,17,24,0.708,7,31,38,27,8,2,14,19,26,49,0.530612245,0
44,84,0.524,11,29,0.379,20,21,0.952,6,43,49,21,7,2,17,17,33,55,0.6,1
41,92,0.446,16,46,0.348,18,27,0.667,13,38,51,26,9,1,15,28,25,46,0.543478261,0
38,84,0.452,14,39,0.359,29,34,0.853,7,34,41,27,8,7,15,22,24,45,0.533333333,1
45,87,0.517,11,30,0.367,28,34,0.824,10,43,53,28,6,4,11,20,34,57,0.596491228,1
39,88,0.443,10,33,0.303,23,30,0.767,6,29,35,24,6,3,10,22,29,55,0.527272727,0
35,82,0.427,10,38,0.263,24,34,0.706,5,34,39,25,7,4,11,30,25,44,0.568181818,0
39,86,0.453,12,32,0.375,27,37,0.73,15,43,58,23,6,3,19,28,27,54,0.5,1
41,77,0.532,12,31,0.387,10,11,0.909,4,27,31,27,11,5,21,18,29,46,0.630434783,0
41,86,0.477,15,30,0.5,18,19,0.947,17,30,47,29,10,3,23,12,26,56,0.464285714,1
45,100,0.45,11,36,0.306,25,32,0.781,16,29,45,30,7,6,18,32,34,64,0.53125,0
48,89,0.539,7,27,0.259,37,48,0.771,12,31,43,27,8,8,16,24,41,62,0.661290323,1
41,89,0.461,15,41,0.366,19,24,0.792,10,26,36,24,9,4,7,17,26,48,0.541666667,1
40,84,0.476,9,28,0.321,23,27,0.852,14,35,49,28,5,4,12,20,31,56,0.553571429,0
49,91,0.538,14,35,0.4,10,17,0.588,5,41,46,31,14,4,16,16,35,56,0.625,1
45,96,0.469,16,37,0.432,13,18,0.722,10,36,46,28,8,6,17,16,29,59,0.491525424,0
48,100,0.48,18,41,0.439,14,19,0.737,13,29,42,32,9,8,7,18,30,59,0.508474576,0
50,87,0.575,18,34,0.529,17,24,0.708,9,38,47,39,3,9,15,18,32,53,0.603773585,1
41,94,0.436,9,39,0.231,22,32,0.688,14,32,46,21,10,4,11,21,32,55,0.581818182,0
43,98,0.439,16,42,0.381,15,21,0.714,15,38,53,31,5,4,16,27,27,56,0.482142857,1
50,96,0.521,16,34,0.471,26,30,0.867,10,36,46,30,11,3,10,17,34,62,0.548387097,1
42,82,0.512,19,44,0.432,19,24,0.792,3,30,33,28,7,6,15,16,23,38,0.605263158,0
40,83,0.482,11,33,0.333,16,17,0.941,9,30,39,21,7,1,16,18,29,50,0.58,0
43,85,0.506,13,36,0.361,17,20,0.85,13,31,44,22,7,8,13,15,30,49,0.612244898,1
44,88,0.5,14,31,0.452,17,25,0.68,12,33,45,30,9,4,17,19,30,57,0.526315789,1
39,83,0.47,7,32,0.219,16,18,0.889,4,30,34,21,6,2,16,19,32,51,0.62745098,0
39,95,0.411,8,30,0.267,15,20,0.75,18,35,53,28,5,4,16,23,31,65,0.476923077,0
47,99,0.475,12,36,0.333,18,21,0.857,12,36,48,31,13,6,9,15,35,63,0.555555556,1
40,92,0.435,16,45,0.356,17,19,0.895,16,27,43,22,8,2,13,24,24,47,0.510638298,0
41,81,0.506,13,32,0.406,26,30,0.867,10,30,40,27,6,9,14,20,28,49,0.571428571,1
45,93,0.484,14,36,0.389,20,30,0.667,11,32,43,32,8,2,5,23,31,57,0.543859649,1
37,80,0.463,15,34,0.441,27,35,0.771,8,34,42,26,2,1,11,20,22,46,0.47826087,0
49,92,0.533,11,33,0.333,13,14,0.929,13,32,45,27,9,9,11,14,38,59,0.644067797,1
43,103,0.417,16,45,0.356,12,18,0.667,21,28,49,30,9,4,11,12,27,58,0.465517241,0
44,102,0.431,11,36,0.306,24,27,0.889,16,28,44,26,8,7,14,25,33,66,0.5,0
47,95,0.495,18,45,0.4,16,21,0.762,11,36,47,32,6,4,17,22,29,50,0.58,1
42,87,0.483,14,35,0.4,13,18,0.722,13,32,45,25,5,2,21,22,28,52,0.538461538,0
48,92,0.522,18,42,0.429,14,20,0.7,9,25,34,31,14,7,11,22,30,50,0.6,1
38,80,0.475,9,27,0.333,27,32,0.844,11,38,49,24,4,5,16,17,29,53,0.547169811,1
41,92,0.446,9,31,0.29,16,21,0.762,8,31,39,18,7,4,8,24,32,61,0.524590164,0
32,88,0.364,11,29,0.379,28,32,0.875,15,36,51,18,10,10,11,19,21,59,0.355932203,1
37,92,0.402,11,40,0.275,11,15,0.733,13,35,48,19,4,8,18,24,26,52,0.5,0
35,81,0.432,4,21,0.19,18,23,0.783,7,35,42,19,3,7,21,25,31,60,0.516666667,0
41,98,0.418,14,37,0.378,28,31,0.903,16,38,54,24,17,8,12,23,27,61,0.442622951,1
49,82,0.598,17,29,0.586,24,28,0.857,9,29,38,28,9,5,11,20,32,53,0.603773585,1
47,90,0.522,11,28,0.393,17,21,0.81,10,23,33,30,4,3,12,17,36,62,0.580645161,0
43,89,0.483,11,36,0.306,18,28,0.643,9,34,43,32,5,5,6,15,32,53,0.603773585,0
47,95,0.495,18,42,0.429,17,19,0.895,9,36,45,35,5,5,9,19,29,53,0.547169811,1
52,101,0.515,16,41,0.39,5,6,0.833,16,39,55,34,4,4,14,19,36,60,0.6,1
40,77,0.519,10,31,0.323,14,25,0.56,3,29,32,30,8,6,14,19,30,46,0.652173913,0
48,107,0.449,15,40,0.375,12,16,0.75,13,28,41,35,7,8,15,25,33,67,0.492537313,0
52,92,0.565,13,27,0.481,20,26,0.769,8,39,47,36,7,8,19,18,39,65,0.6,1
53,88,0.602,14,31,0.452,15,17,0.882,5,40,45,30,10,6,10,17,39,57,0.684210526,1
33,91,0.363,7,35,0.2,9,11,0.818,8,28,36,15,3,4,13,14,26,56,0.464285714,0
41,85,0.482,15,36,0.417,22,25,0.88,6,28,34,21,5,4,11,21,26,49,0.530612245,0
49,101,0.485,16,42,0.381,13,15,0.867,18,31,49,32,8,3,11,22,33,59,0.559322034,1
43,84,0.512,7,21,0.333,25,30,0.833,9,31,40,22,4,9,11,19,36,63,0.571428571,1
42,93,0.452,12,32,0.375,21,24,0.875,16,30,46,30,5,0,9,22,30,61,0.491803279,0
45,93,0.484,17,43,0.395,13,15,0.867,14,28,42,31,6,8,16,21,28,50,0.56,0
44,91,0.484,17,32,0.531,19,20,0.95,13,29,42,29,7,5,14,15,27,59,0.457627119,1
44,94,0.468,11,35,0.314,23,26,0.885,12,27,39,20,7,4,10,22,33,59,0.559322034,0
50,88,0.568,16,33,0.485,28,34,0.824,8,34,42,36,8,6,9,21,34,55,0.618181818,1
37,77,0.481,16,38,0.421,26,29,0.897,11,29,40,25,8,4,15,19,21,39,0.538461538,0
43,83,0.518,13,35,0.371,19,25,0.76,8,23,31,26,7,2,10,19,30,48,0.625,1
43,96,0.448,6,28,0.214,22,26,0.846,10,26,36,25,10,4,8,23,37,68,0.544117647,0
50,88,0.568,19,42,0.452,27,32,0.844,8,41,49,24,5,8,15,24,31,46,0.673913043,1
45,90,0.5,6,21,0.286,13,16,0.813,13,27,40,25,10,6,15,15,39,69,0.565217391,0
48,86,0.558,18,30,0.6,13,16,0.813,8,28,36,33,10,4,15,16,30,56,0.535714286,1
48,97,0.495,16,47,0.34,19,21,0.905,11,36,47,27,7,2,13,17,32,50,0.64,1
47,94,0.5,7,32,0.219,19,22,0.864,10,34,44,17,8,2,11,21,40,62,0.64516129,0
38,86,0.442,12,37,0.324,16,21,0.762,9,28,37,28,8,3,13,12,26,49,0.530612245,0
46,85,0.541,22,45,0.489,11,15,0.733,8,37,45,36,6,2,18,17,24,40,0.6,1
34,89,0.382,11,36,0.306,18,24,0.75,10,33,43,18,7,4,9,16,23,53,0.433962264,0
45,95,0.474,17,36,0.472,7,8,0.875,10,45,55,18,4,10,14,19,28,59,0.474576271,1
45,85,0.529,11,27,0.407,18,21,0.857,6,25,31,26,8,4,10,21,34,58,0.586206897,0
45,90,0.5,13,36,0.361,25,32,0.781,16,30,46,25,4,1,17,23,32,54,0.592592593,1
39,95,0.411,14,46,0.304,16,20,0.8,10,34,44,24,8,6,10,25,25,49,0.510204082,0
41,90,0.456,7,31,0.226,23,30,0.767,13,41,54,29,8,6,17,16,34,59,0.576271186,1
46,87,0.529,13,38,0.342,13,19,0.684,11,32,43,31,10,4,14,20,33,49,0.673469388,1
40,85,0.471,13,35,0.371,21,23,0.913,9,28,37,23,10,4,14,20,27,50,0.54,0
55,98,0.561,22,42,0.524,14,22,0.636,11,40,51,38,11,3,15,19,33,56,0.589285714,1
40,94,0.426,15,42,0.357,15,21,0.714,9,30,39,29,6,6,13,15,25,52,0.480769231,0
48,94,0.511,9,22,0.409,19,27,0.704,12,24,36,23,7,3,13,26,39,72,0.541666667,0
46,85,0.541,16,36,0.444,22,27,0.815,11,29,40,25,6,10,18,24,30,49,0.612244898,1
47,102,0.461,12,33,0.364,24,27,0.889,15,32,47,34,9,5,14,32,35,69,0.507246377,0
47,97,0.485,19,48,0.396,22,34,0.647,14,24,38,29,7,8,12,25,28,49,0.571428571,1
41,92,0.446,13,38,0.342,9,19,0.474,15,28,43,19,2,0,11,20,28,54,0.518518519,0
49,87,0.563,14,26,0.538,18,22,0.818,9,37,46,29,7,4,9,19,35,61,0.573770492,1
56,98,0.571,19,38,0.5,20,23,0.87,14,32,46,26,4,9,11,19,37,60,0.616666667,1
49,95,0.516,12,33,0.364,17,21,0.81,11,23,34,38,6,7,11,21,37,62,0.596774194,0
42,88,0.477,10,30,0.333,20,23,0.87,11,41,52,21,5,6,16,16,32,58,0.551724138,1
42,99,0.424,13,41,0.317,12,13,0.923,9,32,41,29,9,3,10,17,29,58,0.5,0
42,85,0.494,11,29,0.379,17,19,0.895,12,33,45,27,10,9,14,19,31,56,0.553571429,1
41,87,0.471,11,30,0.367,15,18,0.833,9,31,40,27,10,4,15,18,30,57,0.526315789,0
30,85,0.353,19,54,0.352,18,21,0.857,7,38,45,25,6,3,22,19,11,31,0.35483871,0
42,92,0.457,11,36,0.306,21,23,0.913,10,43,53,31,11,10,12,18,31,56,0.553571429,1
42,89,0.472,12,29,0.414,12,15,0.8,11,34,45,24,7,9,10,15,30,60,0.5,1
38,88,0.432,11,32,0.344,17,19,0.895,9,35,44,23,8,8,12,17,27,56,0.482142857,0
44,85,0.518,18,38,0.474,25,30,0.833,5,34,39,26,3,6,12,21,26,47,0.553191489,0
53,100,0.53,17,43,0.395,20,26,0.769,9,33,42,35,8,5,7,24,36,57,0.631578947,1
39,89,0.438,8,32,0.25,13,13,1,10,26,36,18,8,6,13,19,31,57,0.543859649,0
44,86,0.512,8,29,0.276,18,22,0.818,15,36,51,30,4,4,19,16,36,57,0.631578947,1
39,90,0.433,16,39,0.41,14,20,0.7,11,25,36,25,4,9,14,17,23,51,0.450980392,0
45,91,0.495,14,34,0.412,21,24,0.875,12,39,51,30,6,8,14,20,31,57,0.543859649,1
47,114,0.412,17,58,0.293,15,17,0.882,18,37,55,28,6,5,8,13,30,56,0.535714286,0
50,109,0.459,20,50,0.4,12,14,0.857,18,41,59,29,4,5,10,15,30,59,0.508474576,1
46,96,0.479,9,30,0.3,18,21,0.857,8,44,52,27,4,4,16,17,37,66,0.560606061,0
50,106,0.472,18,49,0.367,14,18,0.778,11,36,47,34,11,7,7,15,32,57,0.561403509,1
42,94,0.447,5,23,0.217,15,21,0.714,14,33,47,23,10,6,15,15,37,71,0.521126761,0
39,87,0.448,14,28,0.5,17,19,0.895,10,32,42,23,8,4,17,18,25,59,0.423728814,1
44,95,0.463,13,33,0.394,20,25,0.8,12,42,54,24,8,7,11,15,31,62,0.5,1
37,101,0.366,15,47,0.319,13,17,0.765,17,32,49,25,6,9,11,20,22,54,0.407407407,0
42,94,0.447,12,37,0.324,12,15,0.8,8,32,40,27,7,7,14,11,30,57,0.526315789,0
48,88,0.545,18,34,0.529,10,11,0.909,7,41,48,25,7,6,16,15,30,54,0.555555556,1
40,78,0.513,13,30,0.433,23,28,0.821,6,32,38,24,5,6,16,22,27,48,0.5625,0
45,96,0.469,23,51,0.451,11,16,0.688,14,30,44,34,8,3,12,23,22,45,0.488888889,1
43,77,0.558,11,31,0.355,23,25,0.92,7,37,44,27,6,4,14,22,32,46,0.695652174,1
39,91,0.429,14,43,0.326,19,27,0.704,13,23,36,23,8,3,8,19,25,48,0.520833333,0
47,91,0.516,17,40,0.425,23,28,0.821,12,32,44,31,4,3,12,18,30,51,0.588235294,1
44,89,0.494,16,34,0.471,23,23,1,8,29,37,25,4,6,9,23,28,55,0.509090909,0
45,95,0.474,8,31,0.258,15,19,0.789,16,21,37,23,6,0,12,18,37,64,0.578125,0
49,80,0.613,18,39,0.462,28,30,0.933,8,30,38,37,6,8,13,20,31,41,0.756097561,1
40,83,0.482,15,29,0.517,20,24,0.833,10,29,39,25,6,2,11,17,25,54,0.462962963,1
41,89,0.461,9,36,0.25,15,19,0.789,15,34,49,29,8,5,12,24,32,53,0.603773585,0
42,82,0.512,9,25,0.36,20,24,0.833,9,30,39,22,4,2,19,22,33,57,0.578947368,0
45,84,0.536,8,22,0.364,29,32,0.906,7,29,36,20,9,3,12,25,37,62,0.596774194,1
51,92,0.554,22,42,0.524,20,24,0.833,14,36,50,35,6,10,9,17,29,50,0.58,1
43,91,0.473,21,44,0.477,12,23,0.522,12,25,37,29,4,8,7,15,22,47,0.468085106,0
49,98,0.5,12,33,0.364,3,7,0.429,15,31,46,29,9,9,9,13,37,65,0.569230769,1
43,90,0.478,9,27,0.333,9,13,0.692,10,31,41,26,3,5,11,12,34,63,0.53968254,0
37,81,0.457,10,30,0.333,11,16,0.688,9,32,41,24,6,7,19,11,27,51,0.529411765,0
49,90,0.544,7,28,0.25,9,11,0.818,5,31,36,24,11,5,12,18,42,62,0.677419355,1
47,86,0.547,15,35,0.429,14,16,0.875,7,33,40,32,7,4,9,15,32,51,0.62745098,1
41,87,0.471,17,44,0.386,5,8,0.625,6,29,35,34,4,3,12,13,24,43,0.558139535,0
43,94,0.457,11,30,0.367,22,24,0.917,15,29,44,26,15,7,13,18,32,64,0.5,1
43,86,0.5,9,31,0.29,16,19,0.842,12,29,41,24,6,9,21,19,34,55,0.618181818,0
38,90,0.422,18,52,0.346,9,11,0.818,12,27,39,28,12,9,17,21,20,38,0.526315789,0
43,84,0.512,16,35,0.457,14,21,0.667,8,33,41,27,8,7,20,14,27,49,0.551020408,1
45,99,0.455,8,33,0.242,16,23,0.696,13,32,45,26,6,9,7,23,37,66,0.560606061,0
38,90,0.422,11,37,0.297,31,35,0.886,10,41,51,26,3,6,13,22,27,53,0.509433962,1
41,83,0.494,10,24,0.417,19,24,0.792,7,31,38,21,6,6,18,18,31,59,0.525423729,0
42,87,0.483,14,36,0.389,20,25,0.8,9,31,40,32,13,7,14,19,28,51,0.549019608,1
44,93,0.473,17,43,0.395,10,12,0.833,12,28,40,23,9,5,16,18,27,50,0.54,0
51,87,0.586,16,34,0.471,16,18,0.889,6,32,38,35,9,5,12,11,35,53,0.660377358,1
42,84,0.5,12,30,0.4,22,32,0.688,7,30,37,26,9,6,12,17,30,54,0.555555556,1
43,95,0.453,14,30,0.467,17,23,0.739,20,31,51,24,7,6,16,27,29,65,0.446153846,0
45,87,0.517,11,26,0.423,21,25,0.84,8,33,41,29,6,5,6,19,34,61,0.557377049,1
43,89,0.483,13,33,0.394,18,26,0.692,14,31,45,32,4,7,11,23,30,56,0.535714286,0
44,97,0.454,11,35,0.314,19,24,0.792,9,30,39,25,7,4,9,16,33,62,0.532258065,0
47,97,0.485,18,45,0.4,17,20,0.85,14,43,57,33,5,2,12,17,29,52,0.557692308,1
35,101,0.347,7,40,0.175,19,26,0.731,14,33,47,18,10,1,12,17,28,61,0.459016393,0
46,95,0.484,11,38,0.289,19,23,0.826,12,51,63,21,7,3,17,22,35,57,0.614035088,1
42,96,0.438,19,54,0.352,10,14,0.714,12,31,43,29,9,2,14,23,23,42,0.547619048,0
40,86,0.465,17,39,0.436,25,30,0.833,12,36,48,21,7,2,17,18,23,47,0.489361702,1
39,87,0.448,9,33,0.273,24,28,0.857,11,35,46,30,9,6,12,16,30,54,0.555555556,0
44,83,0.53,14,31,0.452,19,21,0.905,3,35,38,34,6,6,14,21,30,52,0.576923077,1
39,88,0.443,5,25,0.2,22,28,0.786,15,30,45,19,8,4,15,19,34,63,0.53968254,0
44,83,0.53,12,38,0.316,20,26,0.769,7,30,37,32,7,7,14,24,32,45,0.711111111,1
50,97,0.515,11,33,0.333,14,22,0.636,15,36,51,29,6,7,12,16,39,64,0.609375,1
45,96,0.469,13,43,0.302,16,20,0.8,13,28,41,28,8,5,11,22,32,53,0.603773585,0
39,79,0.494,15,35,0.429,22,29,0.759,6,30,36,26,5,3,14,25,24,44,0.545454545,0
45,86,0.523,10,24,0.417,26,32,0.813,7,31,38,32,10,3,12,22,35,62,0.564516129,1
39,88,0.443,12,45,0.267,19,26,0.731,15,33,48,28,7,4,13,16,27,43,0.627906977,1
35,80,0.438,8,35,0.229,17,19,0.895,5,32,37,23,6,5,12,22,27,45,0.6,0
39,90,0.433,12,30,0.4,12,14,0.857,12,36,48,25,11,13,17,21,27,60,0.45,1
34,88,0.386,8,28,0.286,19,23,0.826,13,34,47,23,8,11,18,15,26,60,0.433333333,0
44,98,0.449,14,45,0.311,17,24,0.708,8,34,42,32,9,3,10,16,30,53,0.566037736,0
52,100,0.52,23,45,0.511,17,21,0.81,11,41,52,26,7,6,13,18,29,55,0.527272727,1
38,84,0.452,13,35,0.371,17,25,0.68,8,22,30,26,13,3,12,20,25,49,0.510204082,0
48,83,0.578,10,33,0.303,20,24,0.833,13,36,49,38,8,2,18,14,38,50,0.76,1
39,73,0.534,6,18,0.333,33,41,0.805,10,29,39,22,9,5,15,18,33,55,0.6,1
43,82,0.524,15,34,0.441,9,13,0.692,7,26,33,27,7,6,15,30,28,48,0.583333333,0
49,94,0.521,25,53,0.472,22,28,0.786,15,36,51,33,4,5,10,19,24,41,0.585365854,1
41,89,0.461,11,34,0.324,15,15,1,9,25,34,25,4,4,11,24,30,55,0.545454545,0
35,82,0.427,9,29,0.31,27,35,0.771,13,31,44,21,9,2,12,20,26,53,0.490566038,1
38,82,0.463,8,31,0.258,20,29,0.69,13,33,46,21,9,7,16,22,30,51,0.588235294,0
48,91,0.527,16,32,0.5,18,23,0.783,12,41,53,25,4,2,14,22,32,59,0.542372881,1
41,93,0.441,9,29,0.31,20,21,0.952,11,30,41,17,5,2,11,22,32,64,0.5,0
47,90,0.522,16,32,0.5,19,23,0.826,8,36,44,37,7,7,9,13,31,58,0.534482759,1
46,95,0.484,13,41,0.317,15,19,0.789,11,31,42,24,6,7,9,17,33,54,0.611111111,0
44,87,0.506,10,33,0.303,12,14,0.857,7,36,43,31,9,5,12,18,34,54,0.62962963,1
37,85,0.435,8,33,0.242,16,21,0.762,8,32,40,23,10,2,11,20,29,52,0.557692308,0
48,91,0.527,17,38,0.447,13,14,0.929,8,33,41,35,7,5,12,17,31,53,0.58490566,1
